#   Time      Description            MOTFlour0   MOTPower1     OTEvap4   BiasShunt   Disorder5    PushCoil    OTPower7      Cross6
23533 22.6886 refl56ms                0.945144    0.000000    0.146487   21.050297    0.004883   -0.000000    0.647288    0.000000
23534 22.7108 refl56ms                1.140459    0.009770    0.144045   21.050223   -0.004883    0.000001    0.661936   -0.002441
23535 22.7400 refl56ms                1.096513    0.002443    0.139162   21.050656    0.000000    0.000001    0.671702   -0.002441
23536 22.7622 refl56ms                1.089189    0.000000    0.156252   21.050619   -0.002441   -0.000001    0.654612   -0.002441
23537 22.7844 refl56ms                1.128252    0.000000    0.144045   21.049951   -0.002441   -0.000000    0.674144    0.000000
23538 22.8106 refl63ms                1.142901    0.002443    0.139162   21.050075    0.002441   -0.000000    0.654612   -0.004883
23539 22.8350 refl63ms                1.145342    0.002443    0.144045   21.049877   -0.004883   -0.000000    0.661936    0.002441
23540 22.8608 refl63ms                1.138018   -0.002443    0.144045   21.050223    0.000000    0.000000    0.657053    0.002441
23541 22.8939 refl63ms                1.064775    0.000000    0.136721   21.050780   -0.002441    0.000001    0.671702    0.002441
23542 22.9156 refl63ms                1.072099    0.014656    0.141604   21.050396   -0.002441   -0.000001    0.659495   -0.002441
23543 22.9492 refl70ms                1.091630   -0.002443    0.141604   21.050335    0.000000    0.000000    0.666819   -0.002441
23544 22.9997 refl63ms                1.011063    0.000000    0.153811   21.050161   -0.002441    0.000000    0.652171    0.000000
23545 23.0250 refl77ms                1.130694    0.000000    0.151369   21.050743   -0.002441   -0.000000    0.647288   -0.002441
23546 23.0489 refl77ms                1.084306    0.002443    0.151369   21.050532    0.000000    0.000001    0.647288    0.000000
23547 23.0728 refl77ms                1.074540    0.000000    0.146487   21.050755    0.002441    0.000001    0.661936    0.000000
23548 23.0939 refl77ms                1.113603    0.000000    0.144045   21.050829   -0.002441    0.000001    0.652171    0.002441
23549 23.1317 refl84ms                1.106279   -0.002443    0.139162   21.051065    0.002441    0.000002    0.659495    0.000000
23550 23.1561 refl84ms                1.062333    0.000000    0.146487   21.051213   -0.002441    0.000000    0.657053   -0.002441
23551 23.1781 refl84ms                1.098955    0.004885    0.148928   21.051510   -0.002441    0.000000    0.647288   -0.002441
23552 23.2011 refl84ms                1.084306    0.000000    0.153811   21.051213   -0.002441    0.000002    0.654612   -0.002441
23553 23.2239 refl84ms                1.069657    0.002443    0.161135   21.051263   -0.004883    0.000001    0.649729   -0.002441
23554 23.2792 refl90ms                1.052567    0.000000    0.153811   21.051584    0.000000    0.000001    0.652171   -0.002441
23555 23.3117 refl91ms                1.062333    0.000000    0.146487   21.051077   -0.002441   -0.000000    0.676585    0.000000
23556 23.3344 refl91ms                1.108721    0.019541    0.146487   21.050446    0.002441   -0.000000    0.654612   -0.002441
23557 23.3669 refl91ms                0.937819   -0.002443    0.141604   21.050434   -0.002441    0.000003    0.654612   -0.002441
23558 23.3883 refl91ms                0.967117    0.019541    0.141604   21.050186   -0.002441    0.000001    0.674144    0.002441
23559 23.4083 refl91ms                0.913405   -0.002443    0.161135   21.050310   -0.002441    0.000001    0.674144   -0.002441
23560 23.4303 refl98ms                0.984207   -0.009770    0.144045   21.050396   -0.002441    0.000004    0.654612   -0.002441
23561 23.4503 refl98ms                0.676585    0.002443    0.139162   21.049840    0.000000    0.000002    0.654612    0.000000
23562 23.4689 refl98ms                0.718090   -0.002443    0.141604   21.049901    0.004883    0.000001    0.674144    0.002441
23563 23.4900 refl98ms                0.835279    0.002443    0.144045   21.049753    0.004883    0.000004    0.661936   -0.002441
23564 23.5103 refl98ms                0.798657    0.000000    0.151369   21.049394    0.000000    0.000002    0.666819    0.000000
23565 23.5303 refl98ms                0.659495    0.002443    0.153811   21.049654   -0.002441    0.000001    0.649729    0.000000
23566 23.5489 refl98ms                0.752270    0.002443    0.146487   21.049382   -0.002441    0.000002    0.666819    0.000000
23567 23.5694 refl98ms                0.700999   -0.002443    0.148928   21.049048    0.004883    0.000002    0.669261    0.000000
23568 23.6061 refl98ms                0.722972   -0.002443    0.153811   21.049431    0.002441    0.000000    0.649729    0.000000
23569 23.6264 refl98ms                0.786450    0.002443    0.139162   21.049778    0.002441   -0.000002    0.652171   -0.002441
23570 23.6486 refl105ms               0.945144    0.002443    0.151369   21.049939    0.002441    0.000000    0.652171   -0.002441
23571 23.6706 refl105ms               0.757153    0.002443    0.148928   21.049642    0.000000   -0.000001    0.664378    0.000000
23572 23.6953 refl112ms               0.818189    0.002443    0.156252   21.049827   -0.002441    0.000001    0.661936   -0.002441
23573 23.7158 refl112ms               0.827955    0.002443    0.146487   21.049778    0.002441   -0.000001    0.652171    0.000000
23574 23.7367 refl112ms               0.749828    0.000000    0.139162   21.049815    0.004883   -0.000000    0.649729    0.000000
23575 23.7622 refl119ms               0.857252    0.000000    0.151369   21.049567    0.002441    0.000001    0.654612   -0.002441
23576 23.7847 refl119ms               0.688792    0.002443    0.148928   21.050025   -0.002441   -0.000001    0.664378   -0.002441
23577 23.8044 refl119ms               0.730297   -0.002443    0.136721   21.050075    0.002441   -0.000002    0.666819    0.002441
23578 23.8272 refl126ms           
23578 23.8386 refl126ms               0.830396   -0.007328    0.141604   21.050693   -0.002441   -0.000000    0.674144   -0.002441
23579 23.8606 refl126ms               0.720531    0.000000    0.153811   21.049753   -0.002441   -0.000001    0.669261   -0.002441
23580 23.8869 refl133ms               0.857252    0.000000    0.141604   21.049753   -0.002441    0.000001    0.669261    0.002441
23581 23.9072 refl133ms               0.871901    0.009770    0.139162   21.050025   -0.002441   -0.000001    0.659495    0.000000
23582 23.9289 refl133ms               0.796216   -0.002443    0.156252   21.050013   -0.002441    0.000001    0.659495   -0.002441
23583 23.9519 refl133ms               0.698558    0.002443    0.141604   21.049877    0.004883    0.000000    0.664378    0.000000
23584 23.9742 refl133ms               0.666819    0.000000    0.144045   21.050149   -0.002441   -0.000000    0.671702   -0.002441
23585 23.9931 refl133ms               0.779126   -0.012213    0.153811   21.049703   -0.002441   -0.000000    0.647288    0.002441
