# /home/yihan/monitor/analysis 25245 -u20 -U150 -p8 -y85 -Y93 -GP -d 3.9 -q 0.1 
# Crop window: [0, 511; 85, 93] Normalization: 0.904571		a * exp (-((x - x0)/b)^2) + c	PPCI
#filename              param    radius     sigma   contast         N    Ttherm         a         x0          b          c     radial      scatt       CoM     Width    Median  MedWidth
# 25245          1.000000e-01 4.000e+01 2.068e+03 2.057e+00 -7.026e+05 2.897e-10 4.438e+03  4.639e+02  5.000e+00  0.000e+00  5.933e+01  3.661e-02 2.621e+02 1.581e+02 5.000e-01 0.000e+00
# error                     0 3.711e+02         0         0 1.615e+04 1.000e-03  4.438e+02  4.639e+01  1.000e-03          0         0 3.548e+01
# 
# z    intNum       Fit     Error       Res
3.600e+02 -2.490e+03 1.905e-184  2.577e+02 -2.490e+03
3.610e+02 -2.259e+03 7.427e-181  2.502e+02 -2.259e+03
3.620e+02 -1.652e+03 2.673e-177  2.435e+02 -1.652e+03
3.630e+02 -2.848e+03 8.880e-174  2.624e+02 -2.848e+03
3.640e+02 -1.587e+03 2.723e-170  2.469e+02 -1.587e+03
3.650e+02 -7.563e+02 7.709e-167  2.529e+02 -7.563e+02
3.660e+02 -1.572e+03 2.014e-163  2.609e+02 -1.572e+03
3.670e+02 -1.918e+03 4.860e-160  2.586e+02 -1.918e+03
3.680e+02 -2.059e+03 1.082e-156  2.611e+02 -2.059e+03
3.690e+02 -1.120e+03 2.225e-153  2.463e+02 -1.120e+03
3.700e+02  1.795e+02 4.221e-150  2.361e+02  1.795e+02
3.710e+02  4.016e+02 7.395e-147  2.364e+02  4.016e+02
3.720e+02 -9.315e+02 1.196e-143  2.453e+02 -9.315e+02
3.730e+02 -3.189e+03 1.785e-140  2.680e+02 -3.189e+03
3.740e+02 -2.086e+03 2.459e-137  2.601e+02 -2.086e+03
3.750e+02 -1.173e+03 3.128e-134  2.509e+02 -1.173e+03
3.760e+02 -8.550e+02 3.673e-131  2.526e+02 -8.550e+02
3.770e+02 -2.051e+03 3.982e-128  2.565e+02 -2.051e+03
3.780e+02 -2.797e+03 3.984e-125  2.630e+02 -2.797e+03
3.790e+02 -3.848e+03 3.680e-122  2.796e+02 -3.848e+03
3.800e+02 -9.836e+02 3.138e-119  2.460e+02 -9.836e+02
3.810e+02 -1.381e+03 2.470e-116  2.540e+02 -1.381e+03
3.820e+02 -6.633e+02 1.794e-113  2.516e+02 -6.633e+02
3.830e+02 -1.709e+03 1.204e-110  2.531e+02 -1.709e+03
3.840e+02 -2.639e+03 7.452e-108  2.732e+02 -2.639e+03
3.850e+02 -1.285e+03 4.259e-105  2.627e+02 -1.285e+03
3.860e+02  6.560e+02 2.247e-102  2.591e+02  6.560e+02
3.870e+02 -6.940e+02  1.094e-99  2.795e+02 -6.940e+02
3.880e+02 -4.774e+02  4.920e-97  2.761e+02 -4.774e+02
3.890e+02 -5.859e+02  2.042e-94  2.863e+02 -5.859e+02
3.900e+02 -6.187e+02  7.824e-92  2.943e+02 -6.187e+02
3.910e+02 -9.519e+02  2.767e-89  2.903e+02 -9.519e+02
3.920e+02 -1.034e+03  9.033e-87  2.901e+02 -1.034e+03
3.930e+02 -3.105e+03  2.722e-84  3.200e+02 -3.105e+03
3.940e+02 -1.206e+03  7.574e-82  3.038e+02 -1.206e+03
3.950e+02  6.951e+02  1.945e-79  3.065e+02  6.951e+02
3.960e+02  1.832e+03  4.611e-77  2.993e+02  1.832e+03
3.970e+02 -9.019e+02  1.009e-74  2.959e+02 -9.019e+02
3.980e+02 -1.055e+03  2.039e-72  2.920e+02 -1.055e+03
3.990e+02 -2.231e+03  3.802e-70  3.084e+02 -2.231e+03
4.000e+02 -1.468e+03  6.544e-68  3.124e+02 -1.468e+03
4.010e+02 -9.160e+02  1.040e-65  3.068e+02 -9.160e+02
4.020e+02 -1.132e+03  1.526e-63  2.959e+02 -1.132e+03
4.030e+02 -2.408e+03  2.066e-61  3.000e+02 -2.408e+03
4.040e+02 -3.222e+03  2.582e-59  3.182e+02 -3.222e+03
4.050e+02 -1.321e+03  2.980e-57  3.068e+02 -1.321e+03
4.060e+02  1.949e+03  3.174e-55  3.089e+02  1.949e+03
4.070e+02 -1.516e+02  3.121e-53  3.004e+02 -1.516e+02
4.080e+02 -3.810e+03  2.833e-51  3.329e+02 -3.810e+03
4.090e+02 -2.776e+03  2.374e-49  3.052e+02 -2.776e+03
4.100e+02 -1.569e+03  1.836e-47  2.984e+02 -1.569e+03
4.110e+02  2.644e+02  1.311e-45  3.009e+02  2.644e+02
4.120e+02 -8.348e+01  8.643e-44  3.101e+02 -8.348e+01
4.130e+02 -1.535e+03  5.259e-42  3.328e+02 -1.535e+03
4.140e+02 -4.292e+03  2.954e-40  3.610e+02 -4.292e+03
4.150e+02 -2.496e+03  1.532e-38  3.678e+02 -2.496e+03
4.160e+02  1.689e+03  7.330e-37  3.240e+02  1.689e+03
4.170e+02  5.800e+02  3.239e-35  3.410e+02  5.800e+02
4.180e+02 -2.532e+03  1.321e-33  3.532e+02 -2.532e+03
4.190e+02 -4.080e+03  4.974e-32  3.637e+02 -4.080e+03
4.200e+02 -2.010e+03  1.729e-30  3.592e+02 -2.010e+03
4.210e+02 -6.744e+02  5.546e-29  3.338e+02 -6.744e+02
4.220e+02  4.154e+02  1.643e-27  3.234e+02  4.154e+02
4.230e+02 -2.300e+03  4.491e-26  3.619e+02 -2.300e+03
4.240e+02 -4.240e+03  1.133e-24  3.815e+02 -4.240e+03
4.250e+02 -3.023e+03  2.640e-23  3.679e+02 -3.023e+03
4.260e+02 -9.635e+02  5.679e-22  3.528e+02 -9.635e+02
4.270e+02  2.309e+02  1.127e-20  3.498e+02  2.309e+02
4.280e+02 -1.575e+03  2.066e-19  3.619e+02 -1.575e+03
4.290e+02 -4.314e+03  3.495e-18  3.717e+02 -4.314e+03
4.300e+02 -2.450e+03  5.459e-17  3.435e+02 -2.450e+03
4.310e+02  2.368e+02  7.869e-16  3.296e+02  2.368e+02
4.320e+02  1.458e+02  1.047e-14  3.332e+02  1.458e+02
4.330e+02 -1.043e+03  1.286e-13  3.751e+02 -1.043e+03
4.340e+02 -1.859e+03  1.459e-12  3.407e+02 -1.859e+03
4.350e+02 -3.687e+03  1.527e-11  3.593e+02 -3.687e+03
4.360e+02 -1.609e+03  1.476e-10  3.624e+02 -1.609e+03
4.370e+02 -3.693e+02  1.316e-09  3.205e+02 -3.693e+02
4.380e+02 -1.789e+03  1.084e-08  3.581e+02 -1.789e+03
4.390e+02 -3.653e+03  8.240e-08  3.814e+02 -3.653e+03
4.400e+02 -3.136e+03  5.782e-07  3.563e+02 -3.136e+03
4.410e+02 -1.333e+03  3.746e-06  3.533e+02 -1.333e+03
4.420e+02 -1.007e+03  2.240e-05  3.215e+02 -1.007e+03
4.430e+02 -9.828e+02  1.236e-04  3.282e+02 -9.828e+02
4.440e+02 -2.064e+03  6.299e-04  3.619e+02 -2.064e+03
4.450e+02 -3.065e+03  2.963e-03  3.457e+02 -3.065e+03
4.460e+02 -3.135e+03  1.287e-02  3.454e+02 -3.135e+03
4.470e+02  1.728e+02  5.157e-02  3.314e+02  1.728e+02
4.480e+02  1.223e+03  1.908e-01  3.394e+02  1.222e+03
4.490e+02 -2.370e+03  6.517e-01  3.677e+02 -2.370e+03
4.500e+02 -5.236e+03  2.055e+00  4.060e+02 -5.238e+03
4.510e+02 -3.282e+03  5.981e+00  3.874e+02 -3.288e+03
4.520e+02 -2.710e+03  1.607e+01  3.804e+02 -2.726e+03
4.530e+02 -5.738e+01  3.985e+01  3.694e+02 -9.723e+01
4.540e+02  8.066e+02  9.125e+01  3.687e+02  7.154e+02
4.550e+02 -3.166e+03  1.929e+02  3.857e+02 -3.359e+03
4.560e+02 -2.060e+03  3.763e+02  3.488e+02 -2.436e+03
4.570e+02 -2.096e+03  6.777e+02  3.539e+02 -2.774e+03
4.580e+02 -7.015e+02  1.127e+03  3.508e+02 -1.828e+03
4.590e+02 -1.118e+03  1.729e+03  3.736e+02 -2.847e+03
4.600e+02 -4.367e+03  2.450e+03  4.198e+02 -6.817e+03
4.610e+02 -3.930e+03  3.204e+03  3.925e+02 -7.134e+03
4.620e+02 -7.246e+02  3.868e+03  3.841e+02 -4.592e+03
4.630e+02 -1.892e+02  4.310e+03  3.748e+02 -4.499e+03
4.640e+02  2.064e+03  4.434e+03  3.491e+02 -2.370e+03
4.650e+02 -2.785e+03  4.211e+03  3.934e+02 -6.995e+03
4.660e+02 -4.186e+03  3.691e+03  4.074e+02 -7.877e+03
4.670e+02 -4.807e+03  2.987e+03  4.176e+02 -7.795e+03
4.680e+02 -1.535e+03  2.232e+03  4.098e+02 -3.767e+03
4.690e+02  1.711e+03  1.539e+03  4.187e+02  1.723e+02
4.700e+02  3.390e+03  9.796e+02  4.177e+02  2.411e+03
4.710e+02  1.459e+02  5.757e+02  4.362e+02 -4.298e+02
4.720e+02 -5.413e+03  3.123e+02  4.791e+02 -5.725e+03
4.730e+02 -3.055e+03  1.564e+02  4.529e+02 -3.211e+03
4.740e+02  5.181e+02  7.228e+01  4.273e+02  4.458e+02
4.750e+02  1.332e+03  3.084e+01  4.222e+02  1.302e+03
4.760e+02  1.250e+03  1.215e+01  4.198e+02  1.237e+03
4.770e+02 -3.235e+03  4.418e+00  4.608e+02 -3.240e+03
4.780e+02 -2.810e+03  1.483e+00  4.169e+02 -2.811e+03
4.790e+02 -8.934e+02  4.595e-01  4.279e+02 -8.938e+02
4.800e+02 -1.452e+02  1.314e-01  4.227e+02 -1.454e+02
4.810e+02 -1.414e+03  3.470e-02  4.163e+02 -1.414e+03
4.820e+02 -2.677e+03  8.458e-03  4.375e+02 -2.677e+03
4.830e+02 -5.084e+03  1.903e-03  4.516e+02 -5.084e+03
4.840e+02 -3.771e+03  3.953e-04  4.509e+02 -3.771e+03
4.850e+02 -1.179e+03  7.578e-05  4.459e+02 -1.179e+03
4.860e+02  1.512e+03  1.341e-05  4.334e+02  1.512e+03
4.870e+02  4.820e+02  2.191e-06  4.462e+02  4.820e+02
4.880e+02 -2.792e+02  3.305e-07  4.476e+02 -2.792e+02
4.890e+02 -3.257e+03  4.602e-08  4.779e+02 -3.257e+03
4.900e+02 -1.130e+03  5.914e-09  4.882e+02 -1.130e+03
4.910e+02  8.056e+02  7.017e-10  4.668e+02  8.056e+02
4.920e+02  1.037e+03  7.685e-11  4.550e+02  1.037e+03
4.930e+02  1.365e+02  7.769e-12  4.384e+02  1.365e+02
4.940e+02 -5.162e+03  7.251e-13  5.130e+02 -5.162e+03
4.950e+02 -6.951e+03  6.247e-14  5.601e+02 -6.951e+03
4.960e+02 -3.397e+03  4.968e-15  5.207e+02 -3.397e+03
4.970e+02  6.559e+02  3.647e-16  4.718e+02  6.559e+02
4.980e+02  1.009e+03  2.472e-17  4.635e+02  1.009e+03
4.990e+02 -2.597e+03  1.546e-18  4.942e+02 -2.597e+03
5.000e+02 -5.437e+03  8.929e-20  5.817e+02 -5.437e+03
5.010e+02 -5.823e+03  4.760e-21  5.515e+02 -5.823e+03
5.020e+02 -9.170e+02  2.342e-22  5.166e+02 -9.170e+02
5.030e+02  2.659e+03  1.064e-23  5.094e+02  2.659e+03
5.040e+02 -7.224e+02  4.462e-25  4.919e+02 -7.224e+02
5.050e+02 -4.202e+03  1.727e-26  5.135e+02 -4.202e+03
5.060e+02 -4.830e+03  6.172e-28  5.102e+02 -4.830e+03
5.070e+02 -5.102e+03  2.036e-29  5.391e+02 -5.102e+03
5.080e+02 -2.400e+03  6.200e-31  5.095e+02 -2.400e+03
5.090e+02  2.686e+03  1.743e-32  4.673e+02  2.686e+03
5.100e+02  1.978e+03  4.522e-34  4.807e+02  1.978e+03
5.110e+02 -3.569e+03  1.083e-35  5.031e+02 -3.569e+03
